Time,Position,Velocity,Voltage,Force
227,3.78368,-0.0138915862068965,-0.0132817839831786,0.3,-38.4748
228,3.798976,-0.0141110344827586,-0.0135758728054127,0.3,-37.8527
229,3.816761,-0.0143406896551724,-0.0135957524111509,0.3,-38.5384
230,3.832384,-0.0145652413793103,-0.0123432237369687,0.3,-39.038
231,3.849011,-0.0147387586206896,-0.0135959016318143,0.3,-38.9334
232,3.866167,-0.0150245517241379,-0.0106495377339738,0.3,-38.7382
234,3.903783,-0.0154889655172413,-0.0212669239367572,0.3,-38.4748
235,3.922369,-0.0157849655172413,-0.0116103489447312,0.3,-38.9109
237,3.965761,-0.0163820689655172,-0.026782896551724,0.3,-38.3568
238,3.981386,-0.0166270344827586,-0.0104534231134838,0.3,-38.8926
240,4.017113,-0.0171220689655172,-0.0197399313377803,0.3,-38.6338
241,4.050375,-0.0176171034482758,-0.0140306058806801,0.3,-38.6474
242,4.06549,-0.0178008275862068,-0.0141121410406412,0.3,-39.3514
243,4.081114,-0.0180508965517241,-0.0152046723547208,0.3,-39.4058
244,4.099055,-0.0183111724137931,-0.0147630775430649,0.3,-38.6247
245,4.115683,-0.0185612413793103,-0.014955702186626,0.3,-39.2196
246,4.13352,-0.0188266206896551,-0.0155718604845473,0.3,-38.7563
247,4.149112,-0.0190817931034482,-0.0153759590687608,0.3,-39.1107
248,4.167043,-0.0193420689655172,-0.0136882832611407,0.3,-39.1424
249,4.182667,-0.0195411034482758,-0.0121225694206838,0.3,-39.5375
250,4.200301,-0.0197452413793103,-0.0175980975029728,0.3,-39.7101
251,4.216887,-0.0201433103448275,-0.0180322550412019,0.3,-40.1415
252,4.248131,-0.020607724137931,-0.0156808038177811,0.3,-39.692
253,4.263753,-0.0208782068965517,-0.015232474142019,0.3,-39.7692
254,4.28398,-0.0211537931034482,-0.0150825839723707,0.3,-39.9235
255,4.300635,-0.0214344827586206,-0.0145519099607336,0.3,-39.7328
256,4.322207,-0.0217100689655172,-0.0172608171675152,0.3,-40.1098
257,4.337002,-0.0220622068965517,-0.0190196312198169,0.3,-39.8736
258,4.366749,-0.0225572413793103,-0.0169852477331975,0.3,-40.2006
259,4.382372,-0.0228328275862068,-0.0156803019517609,0.3,-39.6965
260,4.397994,-0.0230471724137931,-0.0160085119721684,0.3,-40.4412
261,4.413614,-0.0233329655172413,-0.0166366739498952,0.3,-40.741
262,4.432351,-0.0236187586206896,-0.0162081934377567,0.3,-40.8545
263,4.449509,-0.0239147586206896,-0.0175215319501582,0.3,-41.0725
264,4.466138,-0.0242107586206896,-0.0157399777864707,0.3,-40.8409
265,4.486796,-0.0245016551724137,-0.0156480710212799,0.3,-40.6456
266,4.503644,-0.0247976551724137,-0.0207212468169024,0.3,-41.0225
267,4.515612,-0.0250987586206896,-0.0202456512540508,0.3,-40.8363
268,4.533389,-0.0253998620689655,-0.0176110735371145,0.3,-41.3904
269,4.549517,-0.0256958620689655,-0.0165555469879304,0.3,-41.1044
270,4.56514,-0.0259255172413793,-0.0163982516973351,0.3,-40.959
271,4.582195,-0.026231724137931,-0.0175980975029731,0.3,-41.2088
272,4.59965,-0.0265328275862068,-0.0194151360322765,0.3,-41.4495
273,4.617681,-0.0269206896551724,-0.0185000947750753,0.3,-40.9908
274,4.633305,-0.027155448275862,-0.0147791176541294,0.3,-41.8991
275,4.654975,-0.0274718620689655,-0.0188789214415349,0.3,-41.7401
276,4.666555,-0.0277831724137931,-0.022654978270934,0.3,-41.3268
277,4.682683,-0.0280995862068965,-0.0193188505115515,0.3,-40.9409
278,4.699312,-0.028416,-0.0170895576644273,0.3,-41.9491
279,4.714935,-0.0286507586206896,-0.0178031063838237,0.3,-40.8363
280,4.730558,-0.0289722758620689,-0.018938664963167,0.3,-42.3622
281,4.749158,-0.0292988965517241,-0.0182023518203818,0.3,-41.6584
282,4.765885,-0.0296153103448275,-0.0188609571363781,0.3,-41.731
283,4.783522,-0.0299470344827586,-0.0194984251743339,0.3,-41.722
284,4.799649,-0.0302736551724137,-0.0197310084393156,0.3,-41.0453
285,4.816888,-0.0306053793103448,-0.0200336202174607,0.3,-41.4767
286,4.832511,-0.0309319999999999,-0.0164310985995008,0.3,-40.9953
288,4.866918,-0.0315137931034482,-0.0233293537275562,0.3,-42.0035
289,4.882112,-0.0318506206896551,-0.0210409070550747,0.3,-41.7582
290,4.899177,-0.0321925517241379,-0.0207647644606481,0.3,-41.772
291,4.9148,-0.0325293793103448,-0.019517457534855,0.3,-41.6129
292,4.933954,-0.0328713103448275,-0.0188443667391986,0.3,-41.236
293,4.95109,-0.0332132413793103,-0.0191241944395962,0.3,-41.6629
294,4.969713,-0.0335551724137931,-0.0186591961502051,0.3,-42.0852
295,4.983364,-0.033815448275862,-0.0237085897700166,0.3,-42.0852
296,4.998988,-0.0342492413793103,-0.0169516890239568,0.3,-42.0171
298,5.03368,-0.0349535172413793,-0.0285201207608715,0.3,-41.5039
299,5.049303,-0.0352188965517241,-0.018720367108307,0.3,-42.4849
300,5.066939,-0.0355761379310344,-0.020951959139635,0.3,-41.8628
301,5.083404,-0.0359333793103448,-0.0221909879045519,0.3,-42.3986
302,5.098906,-0.0362855172413793,-0.0222358632709041,0.3,-42.0126
303,5.115536,-0.0366478620689655,-0.0224682103048433,0.3,-42.049
304,5.13116,-0.0370102068965517,-0.0214853564768235,0.3,-42.5031
305,5.149503,-0.0373776551724137,-0.0202943139032852,0.3,-41.6085
306,5.166869,-0.0377348965517241,-0.0216575555811061,0.3,-42.2351
307,5.182493,-0.0380921379310344,-0.0199721167383806,0.3,-42.4668
308,5.206987,-0.0385361379310344,-0.0198454004794594,0.3,-41.8717
309,5.22261,-0.0388882758620689,-0.0208531644283808,0.3,-41.89
310,5.249081,-0.0394139310344827,-0.0203651041188884,0.3,-42.3713
311,5.266214,-0.0397762758620689,-0.0215006674218146,0.3,-41.4086
312,5.281837,-0.0401182068965517,-0.0183827081096447,0.3,-41.5811
313,5.303693,-0.0404652413793103,-0.019127706520307,0.3,-41.8128
314,5.322392,-0.0408939310344827,-0.0220652864860132,0.3,-41.5311
315,5.350182,-0.0414910344827586,-0.0197295213220278,0.3,-42.2897
316,5.36559,-0.0417462068965517,-0.0190764669867559,0.3,-41.8717
317,5.381215,-0.0420830344827586,-0.0204082690606948,0.3,-40.9409
318,5.398849,-0.0424249655172413,-0.0195938213668537,0.3,-41.1269
319,5.415596,-0.0427566896551724,-0.0200291118409159,0.3,-41.186
320,5.432228,-0.0430935172413793,-0.0196876059879242,0.3,-41.6765
321,5.449554,-0.0434252413793103,-0.0173460247298056,0.3,-41.7901
322,5.46518,-0.0436651034482758,-0.0137207033405588,0.3,-41.8219
324,5.503646,-0.0443999999999999,-0.0323940770351911,0.3,-41.027
325,5.516743,-0.0447266206896551,-0.021975421493317,0.3,-41.1133
