,Time,Position,Velocity,Voltage,Force
2749,46.582921,-0.072555724137931,-0.0018091987979423,0.0,-17.6888
2750,46.599049,-0.072591448275862,-0.0020253633600817,0.0,-17.6253
2751,46.615678,-0.0726220689655172,-0.0018414029499772,0.0,-17.5617
2752,46.632307,-0.0726526896551724,-0.001869623254071,0.0,-17.607
2753,46.648434,-0.0726833103448275,-0.0018055184206588,0.0,-17.6434
2754,46.666226,-0.0727139310344827,-0.0017800656699906,0.0,-17.6297
2755,46.682838,-0.0727445517241379,-0.0017415210496198,0.0,-17.4981
2756,46.698461,-0.0727700689655172,-0.0013737000383642,0.0,-17.489
2757,46.716274,-0.0727904827586206,-0.0014835605453086,0.0,-17.6344
2758,46.732861,-0.0728211034482758,-0.0019012566921344,0.0,-17.5434
2759,46.748485,-0.072851724137931,-0.001796701265306,0.0,-17.4163
2760,46.764106,-0.0728772413793103,-0.0016263378826839,0.0,-17.607
2761,46.783003,-0.0729078620689655,-0.0017740839892913,0.0,-17.3255
2762,46.798626,-0.0729384827586206,-0.0017967012653055,0.0,-17.607
2763,46.814248,-0.0729639999999999,-0.0014701224108682,0.0,-17.3663
2764,46.829869,-0.0729844137931034,-0.0014701694668324,0.0,-17.4935
2765,46.84549,-0.0730099310344827,-0.0017393177878543,0.0,-17.5526
2766,46.865079,-0.0730456551724137,-0.00159428408027,0.0,-17.3346
2767,46.880702,-0.0730660689655172,-0.0010396529245158,0.0,-17.1711
2769,46.915172,-0.073112,-0.0024637147713746,0.0,-17.3028
2770,46.93281,-0.0731426206896551,-0.0015114162991953,0.0,-17.4027
2771,46.948938,-0.0731630344827586,-0.0014239973487133,0.0,-17.3618
2772,46.965065,-0.0731885517241379,-0.0014021318298659,0.0,-17.1802
2773,46.981696,-0.0732089655172413,-0.0013740287927115,0.0,-17.3937
2774,46.998493,-0.0732344827586206,-0.0014790460153202,0.0,-17.4754
2775,47.016201,-0.07326,-0.0011869864579283,0.0,-17.4845
2776,47.032889,-0.0732753103448275,-0.0011051208912649,0.0,-17.5117
2777,47.048527,-0.073295724137931,-0.0012627999816557,0.0,-17.3346
2778,47.06522,-0.0733161379310344,-0.0014213093972876,0.0,-17.7479
2779,47.080843,-0.0733416551724137,-0.0013744810869542,0.0,-17.2938
2780,47.098637,-0.0733620689655172,-0.0011860554340677,0.0,-17.2164
2781,47.115266,-0.0733824827586206,-0.001191489704281,0.0,-17.3799
2782,47.132903,-0.0734028965517241,-0.0012092046619735,0.0,-17.3074
2783,47.14903,-0.0734233103448275,-0.0012658146650614,0.0,-17.3255
2784,47.165157,-0.073443724137931,-0.0012078810155591,0.0,-17.3982
2785,47.182831,-0.0734641379310344,-0.0010568646213549,0.0,-17.112
2786,47.198959,-0.073479448275862,-0.0010905802708137,0.0,-17.3663
2787,47.215588,-0.0734998620689655,-0.0012658931603274,0.0,-17.2164
2788,47.231211,-0.0735202758620689,-0.0010813372258684,0.0,-17.0893
2789,47.248625,-0.0735355862068965,-0.0009268324249407,0.0,-17.3255
2790,47.264249,-0.0735508965517241,-0.0010434060964729,0.0,-17.4435
2791,47.282863,-0.0735713103448275,-0.001012502846442,0.0,-17.598
2792,47.299532,-0.0735866206896551,-0.0009336714738127,0.0,-17.1212
2793,47.315659,-0.0736019310344827,-0.0011251696986154,0.0,-17.1575
2794,47.331282,-0.0736223448275862,-0.0009280121728447,0.0,-17.2438
2795,47.348655,-0.0736325517241379,-0.0007733434773707,0.0,-17.0757
2796,47.364278,-0.0736478620689655,-0.0009799875073662,0.0,-17.2938
2797,47.379901,-0.0736631724137931,-0.0009801129778875,0.0,-17.2075
2798,47.39552,-0.0736784827586206,-0.0008646736976582,0.0,-16.9532
2799,47.415314,-0.0736937931034482,-0.0008645760413127,0.0,-16.9985
2800,47.430937,-0.0737091034482758,-0.000745769271081,0.0,-16.9985
2801,47.44953,-0.0737193103448275,-0.0007457474757963,0.0,-17.1393
2802,47.465154,-0.0737346206896551,-0.0009800188719851,0.0,-17.0939
2803,47.480775,-0.0737499310344827,-0.000816734672704,0.0,-17.0393
2804,47.496397,-0.0737601379310344,-0.0007381111735069,0.0,-16.9349
2805,47.515346,-0.073775448275862,-0.0008368823869243,0.0,-17.3755
2806,47.532986,-0.0737907586206896,-0.0007438127843328,0.0,-17.2256
2807,47.549652,-0.0738009655172413,-0.0004744892561313,0.0,-17.112
2808,47.565253,-0.0738060689655172,-0.0006537643908223,0.0,-16.8622
2809,47.580877,-0.0738213793103448,-0.0007395873102807,0.0,-17.0031
2810,47.599755,-0.0738315862068965,-0.0005920988805131,0.0,-17.2619
2811,47.615354,-0.0738417931034482,-0.0006141703202195,0.0,-17.2528
2812,47.632993,-0.073852,-0.0005962146412995,0.0,-16.6079
2813,47.649593,-0.0738622068965517,-0.0006328092347387,0.0,-17.3074
2814,47.665252,-0.0738724137931034,-0.0005933034877628,0.0,-16.6307
2815,47.684,-0.0738826206896551,-0.0005943399162505,0.0,-16.5307
2816,47.699599,-0.0738928275862069,-0.0004825803702826,0.0,-17.1075
2817,47.715726,-0.0738979310344827,-0.0003214770567475,0.0,-17.0803
2818,47.731349,-0.0739030344827586,-0.0003266729573277,0.0,-16.5444
2819,47.746971,-0.0739081379310344,-0.0004505427822839,0.0,-16.9258
2820,47.765331,-0.0739183448275862,-0.000600688356387,0.0,-16.9532
2821,47.780955,-0.0739285517241379,-0.0004432000239568,0.0,-16.4172
2822,47.799876,-0.0739336551724137,-0.0004432128539713,0.0,-17.2302
2823,47.815499,-0.0739438620689655,-0.0004603368961059,0.0,-16.7806
2824,47.833135,-0.0739489655172413,-0.0001489101387683,0.0,-15.8678
2825,47.849771,-0.0739489655172413,-0.0001586646440499,0.0,-16.3581
2826,47.8653,-0.0739540689655172,-0.0002986743299502,0.0,-16.3764
2827,47.883945,-0.0739591724137931,-0.0002968415457821,0.0,-16.4172
2828,47.899685,-0.0739642758620689,-0.0003250293459775,0.0,-16.4536
2829,47.915348,-0.0739693793103448,-0.0002975164413011,0.0,-16.5444
2830,47.933992,-0.0739744827586206,-0.0002972305344119,0.0,-16.6488
2831,47.949688,-0.0739795862068965,-0.0003257450868616,0.0,-15.9631
2832,47.965326,-0.0739846896551724,-0.0001486758805531,0.0,-16.0539
2833,47.984014,-0.0739846896551724,0.0,0.0,-16.4491
2834,47.999617,-0.0739846896551724,-0.000160839844811,0.0,-16.0039
2835,48.015744,-0.0739897931034482,-0.0001489188291757,0.0,-16.5352
2836,48.033887,-0.0739897931034482,0.0,0.0,-16.0949
2837,48.049687,-0.0739897931034482,-0.000159847410526,0.0,-15.9314
2838,48.065814,-0.0739948965517241,-0.0001511416299196,0.0,-16.3581
2839,48.083453,-0.0739948965517241,0.0,0.0,-16.1221
2840,48.099816,-0.0739948965517241,0.0,0.0,-15.9903
2841,48.115459,-0.0739948965517241,-0.0001488319707164,0.0,-15.904
2842,48.134106,-0.074,-0.0001535241043218,0.0,-16.4808
2843,48.148701,-0.074,0.0,0.0,-16.1221
2844,48.165379,-0.074,0.0,0.0,-16.0585
2845,48.184123,-0.074,0.0,0.0,-15.3909
2846,48.199828,-0.074,0.0,0.0,-15.2727
2847,48.215452,-0.074,0.0,0.0,-15.0412
2848,48.234113,-0.074,0.0,0.0,-14.637
2849,48.249792,-0.074,0.0001605463783776,0.0,-14.2192
2850,48.265901,-0.0739948965517241,0.0002937151895408,0.0,-12.9612
2851,48.284543,-0.0739897931034482,0.000150070523006,0.0,-13.6288
2852,48.299908,-0.0739897931034482,0.0,0.0,-13.6743
2853,48.315559,-0.0739897931034482,0.0001487929174568,0.0,-12.9385
2854,48.334207,-0.0739846896551724,0.0001492585480771,0.0,-12.3027
2855,48.349751,-0.0739846896551724,0.0001635825461845,0.0,-12.2073
2856,48.365405,-0.0739795862068965,0.0004453788930525,0.0,-11.5034
2857,48.384127,-0.0739693793103448,0.00030872610154,0.0,-11.2401
2858,48.414997,-0.0739642758620689,0.0002008282809643,0.0,-10.8268
2859,48.434951,-0.0739591724137931,0.0002428363283146,0.0,-9.8277
2860,48.457029,-0.0739540689655172,0.0002614873328821,0.0,-9.3145
2861,48.473985,-0.0739489655172413,0.0003905401328368,0.0,-8.9739
2863,48.504791,-0.0739336551724137,0.0004497883259669,0.0,-8.9012
2865,48.53426,-0.0739183448275862,0.000443610953194,0.0,-8.4062
2867,48.56579,-0.0739030344827586,0.0004501784744721,0.0,-7.7477
2868,48.587457,-0.0738979310344827,0.000420879809429,0.0,-7.1165
2869,48.602167,-0.073887724137931,0.0007268575076894,0.0,-7.5115
2870,48.615542,-0.0738775172413793,0.0006375524876929,0.0,-7.4843
2871,48.634186,-0.0738673103448275,0.0005952410877228,0.0,-7.0982
2872,48.649837,-0.0738571034482758,0.0006423875984471,0.0,-7.0166
2873,48.665964,-0.0738468965517241,0.0005786550570738,0.0,-7.2209
2874,48.685115,-0.0738366896551724,0.000602016960201,0.0,-7.3436
2875,48.699873,-0.0738264827586206,0.0006609614085617,0.0,-7.1074
2876,48.716,-0.0738162758620689,0.0007233393253194,0.0,-6.9756
2877,48.73515,-0.0738009655172413,0.0006034049570942,0.0,-6.9575
2878,48.749831,-0.0737958620689655,0.0004969600372496,0.0,-6.7304
2879,48.765958,-0.0737856551724138,0.0007338867235927,0.0,-6.626
2880,48.784601,-0.0737703448275862,0.0009028124437652,0.0,-6.9211
2881,48.799875,-0.0737550344827586,0.0008279173738461,0.0,-6.7531
2882,48.815422,-0.0737448275862068,0.0007219272726559,0.0,-6.7077
2883,48.835221,-0.0737295172413793,0.0008869135309242,0.0,-6.7985
2884,48.849947,-0.0737142068965517,0.0006660001665,0.0,-6.6305
2886,48.885228,-0.0736886896551724,0.0013645583625303,0.0,-6.8576
2887,48.899898,-0.0736733793103448,0.0007184076591318,0.0,-6.9666
2889,48.93486,-0.0736427586206896,0.0013821119230491,0.0,-6.6577
2890,48.950006,-0.073627448275862,0.0009637027020575,0.0,-6.5397
2891,48.966634,-0.0736121379310344,0.0008211721863062,0.0,-6.6624
2892,48.987295,-0.0735968275862068,0.0010711122650496,0.0,-6.6305
2893,49.004751,-0.0735713103448275,0.0012399596022989,0.0,-6.7168
2894,49.032569,-0.0735406896551724,0.0010104726538941,0.0,-6.6305
2895,49.050206,-0.0735253793103448,0.0009313994906673,0.0,-6.9075
2896,49.065445,-0.0735100689655172,0.0011036869108697,0.0,-6.5125
2897,49.082574,-0.0734896551724137,0.0012465677273721,0.0,-6.6624
2898,49.098197,-0.0734692413793103,0.0012231885135986,0.0,-6.5897
2899,49.115952,-0.0734488275862069,0.0010702899493986,0.0,-6.6804
2900,49.131575,-0.0734335172413793,0.0010400040154592,0.0,-6.7077
2901,49.150302,-0.0734131034482758,0.0011885414167533,0.0,-6.1763
2902,49.165926,-0.0733926896551724,0.0014241739630642,0.0,-6.2671
2903,49.182553,-0.073367172413793,0.0010102980184117,0.0,-5.9493
2904,49.201286,-0.0733569655172413,0.0010694248744503,0.0,-5.9174
2905,49.215958,-0.073331448275862,0.0014625854821919,0.0,-5.9174
2906,49.23269,-0.0733110344827586,0.0011879189445986,0.0,-5.7903
2907,49.250327,-0.0732906206896551,0.0013791860938281,0.0,-5.7767
2908,49.265993,-0.0732651034482758,0.001422189574026,0.0,-5.8585
2909,49.282623,-0.0732446896551724,0.0013383948505963,0.0,-5.5587
2910,49.300311,-0.0732191724137931,0.0012073809317436,0.0,-5.695
2911,49.316438,-0.0732038620689655,0.0012657754210783,0.0,-5.7494
2912,49.332566,-0.0731783448275862,0.0016466116514965,0.0,-5.4907
2913,49.350531,-0.073147724137931,0.001678414537462,0.0,-5.6722
2914,49.366013,-0.0731222068965517,0.0012714517208093,0.0,-5.7903
2915,49.382642,-0.0731068965517241,0.0013402694625838,0.0,-5.813
2916,49.400283,-0.0730762758620689,0.0015112372744628,0.0,-5.8039
2917,49.416412,-0.0730558620689655,0.001402089028443,0.0,-5.6042
2918,49.433042,-0.0730303448275862,0.0016382505335886,0.0,-5.5859
2919,49.450679,-0.072999724137931,0.0017019746251056,0.0,-5.7949
2920,49.466026,-0.0729742068965517,0.0015960246046606,0.0,-5.7131
2921,49.482655,-0.0729486896551724,0.0016382027265812,0.0,-5.6542
2922,49.500294,-0.0729180689655172,0.0016870396392134,0.0,-5.5406
2923,49.515931,-0.0728925517241379,0.0011722021054993,0.0,-5.7903
2925,49.551321,-0.0728415172413793,0.0025901446164077,0.0,-5.8402
2926,49.565918,-0.0728159999999999,0.0017976217949503,0.0,-5.8176
2927,49.58255,-0.0727853793103448,0.0017328705840339,0.0,-5.6268
2928,49.601259,-0.0727547586206896,0.0018341783015465,0.0,-5.6722
2929,49.615939,-0.0727241379310344,0.001955968678069,0.0,-5.7903
2930,49.632569,-0.0726935172413793,0.0017339008864762,0.0,-5.4907
2931,49.651259,-0.0726628965517241,0.0016936562793246,0.0,-5.7449
2932,49.665715,-0.0726373793103448,0.0017915979777392,0.0,-5.6903
2933,49.682593,-0.0726067586206896,0.0017246234669201,0.0,-5.5632
2934,49.701225,-0.0725761379310344,0.0018161199048179,0.0,-5.6678
2935,49.716314,-0.0725455172413793,0.0018369842015222,0.0,-5.4407
2936,49.734563,-0.0725148965517241,0.0018986586036171,0.0,-5.8176
2937,49.751257,-0.072479172413793,0.0021082597980933,0.0,-5.5542
2938,49.766032,-0.0724485517241379,0.0018724550571856,0.0,-5.536
2939,49.786689,-0.0724128275862068,0.0017258871409749,0.0,-5.4316
2940,49.801516,-0.0723873103448275,0.0022690525526252,0.0,-5.5406
2941,49.815928,-0.0723464827586206,0.0022089171828269,0.0,-5.4361
2942,49.831551,-0.0723209655172413,0.0020893752445331,0.0,-5.7403
2943,49.850124,-0.0722750344827586,0.002353107184628,0.0,-5.7722
2944,49.866252,-0.0722393103448275,0.001928801590827,0.0,-5.3725
2945,49.881875,-0.0722137931034482,0.0018100543627816,0.0,-5.3952
2946,49.900086,-0.0721780689655172,0.0020807349252166,0.0,-5.4407
2947,49.916213,-0.0721423448275861,0.0019417402941098,0.0,-5.4497
2948,49.936882,-0.0721066206896551,0.0021014816865806,0.0,-5.6087
2949,49.950212,-0.0720708965517241,0.0021158574941385,0.0,-5.418
2950,49.965826,-0.0720453793103448,0.0018290920706387,0.0,-5.2681
2951,49.986484,-0.0720045517241379,0.0025207339383361,0.0,-5.5043
2952,50.000244,-0.0719586206896551,0.0029028882353415,0.0,-5.6178
2953,50.016371,-0.0719177931034482,0.001828537540617,0.0,-5.5269
2954,50.036527,-0.0718922758620689,0.0019639105910307,0.0,-5.4224
2955,50.050153,-0.071851448275862,0.0019765963644983,0.0,-5.1909
2957,50.086479,-0.0717697931034482,0.0036544563378895,0.0,-5.3635
2958,50.100182,-0.0717289655172413,0.0023951818927945,0.0,-5.4043
2959,50.116309,-0.0716983448275862,0.0021097928601565,0.0,-5.4224
2960,50.136466,-0.0716524137931034,0.0022610309282554,0.0,-5.4679
2961,50.150166,-0.0716217931034482,0.0029577138611684,0.0,-5.3408
2962,50.165799,-0.0715656551724138,0.002385641397136,0.0,-5.3725
2963,50.186533,-0.0715350344827586,0.0020630710285882,0.0,-5.3135
2964,50.200431,-0.0714942068965517,0.0027676904861807,0.0,-5.368
2965,50.216036,-0.0714533793103448,0.0023924172923469,0.0,-5.2362
2966,50.236695,-0.071407448275862,0.00252896346673,0.0,-5.3952
2967,50.250342,-0.0713666206896551,0.0029618537720074,0.0,-5.3544
2968,50.265987,-0.0713206896551724,0.0023899788074618,0.0,-5.2772
2969,50.286643,-0.0712798620689655,0.0025328765564956,0.0,-5.3725
2970,50.30024,-0.0712339310344827,0.0029188070478284,0.0,-5.3771
2971,50.316367,-0.0711931034482758,0.002358340238384,0.0,-5.4815
2972,50.337028,-0.0711471724137931,0.0024908370109955,0.0,-5.4088
2973,50.353247,-0.0711012413793103,0.0028849340168806,0.0,-5.3497
2974,50.36887,-0.0710553103448275,0.0029401507158339,0.0,-5.1909
2975,50.384491,-0.0710093793103448,0.0024502040181139,0.0,-5.3589
2976,50.400113,-0.0709787586206896,0.0026135509526544,0.0,-5.368
2977,50.415734,-0.070927724137931,0.0029604175746891,0.0,-5.2362
2978,50.432867,-0.0708817931034482,0.0029602368189455,0.0,-5.2181
2979,50.44849,-0.0708307586206896,0.0028368813746827,0.0,-5.1637
2980,50.483238,-0.0707388965517241,0.0025329297988241,0.0,-5.2862
2981,50.498861,-0.070703172413793,0.0026902732081508,0.0,-5.1454
2982,50.515487,-0.0706521379310344,0.0028299532232478,0.0,-5.0954
2983,50.533125,-0.0706062068965517,0.0029349693456439,0.0,-5.1501
2984,50.548525,-0.0705551724137931,0.0030803043673723,0.0,-5.0954
2985,50.566261,-0.0705041379310344,0.0028301184181119,0.0,-5.0637
2986,50.582787,-0.0704582068965517,0.0029695745334691,0.0,-5.2772
2987,50.598914,-0.0704071724137931,0.0033754027839474,0.0,-5.1862
2988,50.614538,-0.0703510344827586,0.0029962122209017,0.0,-5.1046
2989,50.63298,-0.0703051034482758,0.0025577423552379,0.0,-5.209
2990,50.648458,-0.0702642758620689,0.0029535743349469,0.0,-5.1137
2991,50.664082,-0.0702132413793103,0.0029514202214156,0.0,-5.1637
2992,50.683041,-0.0701622068965517,0.0029597217861521,0.0,-5.2136
2993,50.698568,-0.0701111724137931,0.0033327864475263,0.0,-5.2136
2994,50.715198,-0.0700550344827586,0.0031273866699668,0.0,-5.0091
2995,50.732837,-0.070004,0.0032254616364138,0.0,-4.9183
2996,50.748425,-0.0699478620689655,0.0022883952297122,0.0,-4.9456
2998,50.782961,-0.0698406896551724,0.0059518586762612,0.0,-4.923
2999,50.798534,-0.0697845517241379,0.0029097802557129,0.0,-4.9729
3000,50.816285,-0.069743724137931,0.0027116352972666,0.0,-4.9866
3001,50.832411,-0.0696926896551724,0.0033755090958458,0.0,-4.8275
3002,50.848035,-0.0696365517241379,0.0035539333397368,0.0,-4.932
3003,50.865439,-0.0695753103448275,0.0033497705643338,0.0,-4.8866
3004,50.883076,-0.0695191724137931,0.0033970488659636,0.0,-5.0274
3005,50.89849,-0.0694630344827586,0.0032360774742773,0.0,-5.0319
3006,50.916194,-0.069412,0.0033186291696907,0.0,-4.9183
3007,50.932322,-0.0693507586206896,0.0035834445703019,0.0,-5.0865
3008,50.94895,-0.0692946206896551,0.0033760069179111,0.0,-4.873
3009,50.965579,-0.0692384827586206,0.0029787242607033,0.0,-4.8184
3010,50.983216,-0.0691925517241379,0.0032346124345245,0.0,-4.8231
3011,50.998712,-0.0691313103448275,0.003771949945204,0.0,-4.9183
3012,51.014335,-0.0690751724137931,0.002653315506657,0.0,-4.882
3014,51.048721,-0.0689526896551724,0.0064449103249196,0.0,-4.9183
3015,51.06535,-0.068891448275862,0.0034256328715844,0.0,-4.832
3016,51.082986,-0.0688353103448275,0.0034765663698373,0.0,-4.8184
3017,51.099113,-0.0687740689655172,0.0037392465081417,0.0,-4.8503
3018,51.115742,-0.0687128275862068,0.0026650417115042,0.0,-4.7095
3019,51.146987,-0.0686464827586206,0.002864117528344,0.0,-4.7776
3020,51.165634,-0.0685699310344827,0.0034250331284422,0.0,-4.8094
3022,51.182264,-0.0684780689655172,0.0060772562400401,0.0,-4.7459
3023,51.198893,-0.0684219310344827,0.0037976794809837,0.0,-4.6232
3024,51.214516,-0.0683555862068965,0.0038935900458468,0.0,-4.4825
3025,51.232972,-0.0682892413793103,0.0038915345975434,0.0,-4.7321
3026,51.248613,-0.0682228965517241,0.004111857922913,0.0,-4.7776
3027,51.265242,-0.0681565517241379,0.0026649860448364,0.0,-4.6823
3028,51.296488,-0.0680953103448275,0.002504196573791,0.0,-4.7276
3030,51.315159,-0.0679830344827586,0.00380808879228,0.0,-4.664
3032,51.348663,-0.067855448275862,0.0068996596789475,0.0,-4.5688
3033,51.365409,-0.067784,0.0042569465676509,0.0,-4.6232
3034,51.381032,-0.0677176551724138,0.0038802683112762,0.0,-4.3961
3035,51.399605,-0.0676513103448275,0.0038802683112766,0.0,-4.6005
3036,51.415228,-0.0675849655172413,0.0028311958344341,0.0,-4.555
3038,51.449704,-0.0674522758620689,0.0064881215499884,0.0,-4.6186
3039,51.46535,-0.0673961379310344,0.0039170666993085,0.0,-4.3598
3040,51.480973,-0.0673297931034482,0.0044100849239328,0.0,-4.5641
3041,51.496595,-0.0672583448275862,0.0029402761917095,0.0,-4.2144
3043,51.527837,-0.0671409655172413,0.0064226055878523,0.0,-4.6549
3044,51.550086,-0.0670491034482758,0.004238290199092,0.0,-4.3734
3045,51.565165,-0.0669827586206896,0.0030846530323612,0.0,-4.4461
3047,51.599785,-0.0668347586206896,0.0056324543139255,0.0,-4.5188
3048,51.630842,-0.0667122758620689,0.0041546560367358,0.0,-4.4642
3049,51.646463,-0.0666408275862068,0.0041649873713639,0.0,-4.319
3050,51.665151,-0.0665693793103448,0.0040296231757781,0.0,-4.1963
3051,51.683191,-0.0664928275862068,0.0044104236986765,0.0,-4.0919
3052,51.699865,-0.0664162758620689,0.0044559091871945,0.0,-4.4961
3053,51.71526,-0.0663499310344827,0.004290543513711,0.0,-4.4279
3054,51.73317,-0.0662733793103448,0.0042791881107964,0.0,-4.4825
3055,51.749846,-0.0662019310344827,0.0045865873311015,0.0,-4.3234
3056,51.765438,-0.0661253793103448,0.004250693720285,0.0,-4.4869
3057,51.781062,-0.0660692413793103,0.0038660234010965,0.0,-4.437
3058,51.79976,-0.0659926896551724,0.0043962398287439,0.0,-4.2235
3059,51.815888,-0.0659161379310344,0.0045342488975852,0.0,-4.387
3060,51.833526,-0.0658395862068965,0.0044760546199638,0.0,-4.3915
3061,51.850093,-0.0657630344827586,0.0046498476232362,0.0,-4.2418
3062,51.865355,-0.0656915862068965,0.0044976189969699,0.0,-4.3462
3063,51.884134,-0.0656099310344827,0.0041359349268931,0.0,-4.2871
3064,51.899905,-0.0655486896551724,0.0043941929794083,0.0,-4.2507
3065,51.915492,-0.0654721379310344,0.0049074477855183,0.0,-4.2371
3066,51.934223,-0.0653802758620689,0.0035619583975721,0.0,-4.2054
3068,51.965212,-0.0652424827586206,0.0069065762843082,0.0,-4.2144
3069,51.984157,-0.0651608275862069,0.0047145018714665,0.0,-4.1963
3070,51.999852,-0.0650791724137931,0.0050475990349274,0.0,-4.3098
3071,52.0155,-0.0650026206896551,0.004895863656813,0.0,-4.1236
3072,52.031124,-0.0649260689655172,0.0044099437831496,0.0,-4.0828
3073,52.046746,-0.0648648275862068,0.0047292466358041,0.0,-4.0828
3074,52.065656,-0.0647627586206896,0.0048922654825324,0.0,-4.0237
3075,52.0843,-0.0646811034482758,0.0047750166611376,0.0,-4.1282
3076,52.099857,-0.064599448275862,0.0045808986255095,0.0,-4.06
3077,52.115494,-0.0645382068965517,0.0041615910453487,0.0,-4.1327
3078,52.134194,-0.0644565517241379,0.0053454797186797,0.0,-3.9965
3079,52.149864,-0.0643544827586206,0.0052965309023953,0.0,-4.0283
3080,52.165991,-0.0642881379310344,0.0043832370798159,0.0,-4.0283
3081,52.183629,-0.0642064827586206,0.0049738273214243,0.0,-4.1555
3082,52.199851,-0.064119724137931,0.0053207946765917,0.0,-3.9647
3083,52.215281,-0.0640380689655172,0.0047605405867249,0.0,-4.0919
3084,52.234156,-0.0639564137931034,0.0048709701548353,0.0,-3.9828
3085,52.249856,-0.0638696551724137,0.0057228210193247,0.0,-4.0647
3086,52.265368,-0.0637777931034482,0.0044639176708806,0.0,-3.833
3087,52.284154,-0.0637165517241379,0.0042796830721182,0.0,-4.0147
3088,52.29995,-0.0636297931034482,0.0053669150128571,0.0,-4.11
3089,52.315534,-0.0635481379310344,0.0049068758552377,0.0,-3.9873
3090,52.334272,-0.0634613793103448,0.0050348849890986,0.0,-3.8602
3091,52.349997,-0.0633746206896551,0.0055267308376639,0.0,-3.833
3092,52.365668,-0.0632878620689655,0.0050417608490034,0.0,-3.9647
3093,52.384413,-0.0632011034482758,0.0050555690629713,0.0,-3.8784
3094,52.39999,-0.0631143448275862,0.0056338334538778,0.0,-3.9692
3095,52.416118,-0.0630224827586206,0.0045495742955001,0.0,-3.8102
3096,52.434764,-0.0629561379310344,0.0052748040532484,0.0,-3.9374
3097,52.449981,-0.0628438620689655,0.0057918511561343,0.0,-3.8829
3098,52.465604,-0.0627775172413793,0.0049002511930565,0.0,-3.8648
3099,52.481225,-0.0626907586206896,0.0050669365273565,0.0,-3.7649
3100,52.499849,-0.0626039999999999,0.0052213004868517,0.0,-3.7739
3101,52.515435,-0.0625121379310344,0.0058867073992637,0.0,-3.6514
3102,52.531059,-0.0624202758620689,0.0053210188233036,0.0,-3.8874
3103,52.549963,-0.0623284137931034,0.0052144413853501,0.0,-3.8376
3104,52.565314,-0.0622416551724137,0.0053551398487529,0.0,-3.7241
3105,52.584271,-0.0621446896551724,0.0054494123173042,0.0,-3.4696
3106,52.599965,-0.0620528275862068,0.0058641601637745,0.0,-3.7739
3107,52.615601,-0.0619609655172413,0.004480766300887,0.0,-3.7603
3108,52.635273,-0.0618946206896551,0.0053394210215644,0.0,-3.6558
3109,52.65001,-0.0617772413793103,0.0061180529486421,0.0,-3.6059
3110,52.666137,-0.0617057931034482,0.0047740395471113,0.0,-3.5651
3111,52.685287,-0.0616088275862068,0.0055828160188897,0.0,-3.6241
3112,52.69996,-0.0615169655172413,0.0059650694133452,0.0,-3.5468
3113,52.716087,-0.0614251034482758,0.0046292404565893,0.0,-3.733
3114,52.735238,-0.0613536551724137,0.0049748557913167,0.0,-3.6467
3115,52.74994,-0.0612566896551724,0.0062903352086538,0.0,-3.6286
3116,52.766068,-0.061159724137931,0.0055772182929591,0.0,-3.7058
3117,52.784712,-0.0610627586206896,0.0062987019566908,0.0,-3.5468
3118,52.800098,-0.0609453793103448,0.0060892481846789,0.0,-3.5923
3119,52.815722,-0.0608739310344827,0.005497223042201,0.0,-3.4424
3120,52.835376,-0.060751448275862,0.0058383653130785,0.0,-3.4197
3121,52.865547,-0.0605830344827586,0.0057950672652492,0.0,-3.5287
3122,52.88117,-0.0604860689655172,0.0055534402745821,0.0,-3.5423
3123,52.896792,-0.0604095172413793,0.0057171427089316,0.0,-3.4515
3124,52.912413,-0.060307448275862,0.0051845397957443,0.0,-3.497
3125,52.935182,-0.0602104827586206,0.0054507673460527,0.0,-3.406
3126,52.965781,-0.0600165517241379,0.0064037383986318,0.0,-3.5831
3127,52.981405,-0.0599144827586206,0.005975934749253,0.0,-3.4288
3128,52.999941,-0.0598124137931034,0.0060485616656131,0.0,-3.3152
3129,53.031186,-0.0596133793103448,0.0060548864500766,0.0,-3.1564
3130,53.04967,-0.0595113103448275,0.0051608069589189,0.0,-3.338
3131,53.065797,-0.0594347586206896,0.0049926122831752,0.0,-3.17
3132,53.085447,-0.0593326896551724,0.0059175560493526,0.0,-3.4606
3133,53.100294,-0.0592306206896551,0.0049881662122894,0.0,-3.3607
3135,53.135515,-0.0590213793103448,0.0098406072807196,0.0,-3.2062
3136,53.150157,-0.0589193103448275,0.006755060590155,0.0,-3.2108
3137,53.165735,-0.0588172413793103,0.0059392954672253,0.0,-3.4333
3138,53.185387,-0.0587100689655172,0.0060964215171122,0.0,-3.3425
3139,53.200057,-0.0586079999999999,0.0067942130503083,0.0,-3.1654
3140,53.216184,-0.0585008275862068,0.0060760503326868,0.0,-3.1564
3141,53.235334,-0.0583936551724137,0.0061770496342421,0.0,-3.0291
3142,53.250058,-0.0582915862068965,0.0057897860573461,0.0,-3.5606
3143,53.266185,-0.0582150344827586,0.0052777568954913,0.0,-3.0201
3144,53.285836,-0.0581027586206896,0.0063265887717304,0.0,-3.2744
3145,53.300065,-0.0580006896551724,0.0068422299659626,0.0,-3.1836
3146,53.315671,-0.0578986206896551,0.0060652186640117,0.0,-3.3244
3147,53.335405,-0.0577863448275862,0.0065189491998477,0.0,-2.8339
