Time,Position,Velocity,Voltage,Force
843,13.93076,-0.0080379310344827,0.0096099168675291,0.3,31.7854
844,13.950189,-0.0078746206896551,0.0094637720509823,0.3,31.7309
845,13.965812,-0.0077062068965517,0.0099940991181922,0.3,31.6627
846,13.983381,-0.0075428965517241,0.0081354604130895,0.3,31.7399
847,14.000314,-0.0074255172413793,0.0085153776130229,0.3,31.64
848,14.016943,-0.0072571034482758,0.0110159574248127,0.3,31.522
849,14.03367,-0.0070580689655172,0.0110426688297221,0.3,31.027
850,14.049294,-0.0068998620689655,0.0088201698478657,0.3,30.9362
851,14.064915,-0.0067824827586206,0.0079086213450102,0.3,31.0315
852,14.083495,-0.0066293793103448,0.0096801244085371,0.3,30.4138
853,14.100238,-0.0064405517241379,0.0071253445545294,0.3,30.818
855,14.134652,-0.0061751724137931,0.0138415157449983,0.3,30.3094
856,14.150287,-0.0060271724137931,0.0091324200913244,0.3,30.1687
857,14.167064,-0.0058791724137931,0.0087076526393914,0.3,29.6146
858,14.183694,-0.0057362758620689,0.0084395097619416,0.3,29.8553
859,14.200323,-0.0055984827586206,0.0085932137665607,0.3,29.8825
860,14.216952,-0.0054504827586206,0.0085934721546823,0.3,29.8008
861,14.23358,-0.0053126896551724,0.0081072672907316,0.3,29.4056
862,14.250315,-0.00518,0.0081065383510364,0.3,29.5374
863,14.266946,-0.0050422068965517,0.0055331551963974,0.3,29.4103
864,14.299199,-0.0049095172413793,0.0053245747323957,0.3,29.0697
866,14.315828,-0.0046849655172413,0.0075604444916332,0.3,28.7291
868,14.350254,-0.0044246896551724,0.0140446896551724,0.3,28.4838
869,14.365879,-0.0043022068965517,0.0073669408529223,0.3,28.0841
870,14.383506,-0.004179724137931,0.0071510251413291,0.3,28.2386
871,14.400135,-0.0040572413793103,0.0072121615540777,0.3,28.461
872,14.416764,-0.0039398620689655,0.0071744105813276,0.3,28.1795
873,14.433568,-0.0038173793103448,0.0047652211649173,0.3,27.3803
875,14.466029,-0.0036183448275862,0.0117401616652,0.3,26.9987
876,14.483417,-0.0035009655172413,0.0065945706187169,0.3,26.749
877,14.50008,-0.0033937931034482,0.0065888511337914,0.3,27.6527
878,14.516723,-0.0032815172413793,0.0065224632445257,0.3,27.2531
879,14.533725,-0.0031743448275862,0.0061990098746917,0.3,26.7308
880,14.550477,-0.0030722758620689,0.0062684655275718,0.3,27.0986
881,14.567105,-0.0029651034482758,0.0062918384445016,0.3,26.8262
882,14.583733,-0.0028630344827586,0.0061381943962016,0.3,26.2858
883,14.600362,-0.0027609655172413,0.0053798791237812,0.3,25.9133
884,14.615986,-0.0026895172413793,0.0038594527696295,0.3,26.5764
886,14.650294,-0.0025006896551724,0.0095073836007367,0.3,26.2539
887,14.667002,-0.002403724137931,0.0056469268281617,0.3,25.659
888,14.683733,-0.0023118620689655,0.0053543372198792,0.3,25.6635
889,14.700362,-0.0022251034482758,0.0053124736826846,0.3,25.6817
890,14.733687,-0.0020464827586206,0.0050045050407848,0.3,26.1086
891,14.749311,-0.0019801379310344,0.0047367578812609,0.3,25.7498
892,14.764932,-0.0018984827586206,0.005063592899492,0.3,25.1277
893,14.780555,-0.0018219310344827,0.004660151376201,0.3,25.055
894,14.799976,-0.0017351724137931,0.0044907425844905,0.3,25.214
895,14.816921,-0.0016586206896551,0.0045601789562118,0.3,24.678
896,14.83355,-0.0015820689655172,0.004593011588044,0.3,25.0958
897,14.850255,-0.0015055172413793,0.0044400444004441,0.3,24.4737
898,14.866883,-0.0014340689655172,0.0041434058049157,0.3,23.956
899,14.883511,-0.001367724137931,0.0035043830525399,0.3,23.5473
900,14.900378,-0.0013166896551724,0.0041138409747208,0.3,23.2475
901,14.917006,-0.0012299310344827,0.0044307634406417,0.3,22.9886
902,14.932629,-0.0011737931034482,0.0035317981147834,0.3,22.8298
903,14.950241,-0.0011125517241379,0.0032789889918216,0.3,21.926
904,14.96687,-0.0010615172413793,0.0033642723779392,0.3,21.2403
905,14.983614,-0.0010002758620689,0.0040995351800417,0.3,21.0813
906,14.999237,-0.0009288275862068,0.0038111601068359,0.3,19.8687
907,15.017091,-0.0008726896551724,0.0032558827882197,0.3,19.192
908,15.033721,-0.0008165517241379,0.0033746877688297,0.3,18.2474
909,15.050361,-0.0007604137931034,0.00284728850279,0.3,17.7207
910,15.065984,-0.0007246896551724,0.0026053639846744,0.3,17.0984
911,15.083661,-0.0006736551724137,0.0032728716533731,0.3,15.9858
912,15.100289,-0.0006124137931034,0.0029156423381957,0.3,15.727
913,15.116918,-0.0005766896551724,0.002448871533523,0.3,15.4137
914,15.133633,-0.0005307586206896,0.0026020040395181,0.3,15.4226
915,15.150261,-0.0004899310344827,0.0025317863206558,0.3,15.3318
916,15.165885,-0.0004491034482758,0.0024441070494117,0.3,15.341
917,15.18367,-0.0004082758620689,0.0023726622813828,0.3,15.4137
918,15.2003,-0.000367448275862,0.0022961613767039,0.3,15.3909
919,15.217009,-0.000331724137931,0.0021432125224846,0.3,15.3182
920,15.233637,-0.000296,0.0019950331555016,0.3,15.1956
921,15.250264,-0.0002653793103448,0.0012520982868954,0.3,14.0285
922,15.282548,-0.0002347586206896,0.0012520726878955,0.3,13.102
924,15.300182,-0.000183724137931,0.0025828619739501,0.3,12.6614
925,15.316959,-0.0001582068965517,0.0013750160005615,0.3,12.6025
926,15.333586,-0.0001377931034482,0.0012231885135987,0.3,12.5889
927,15.350337,-0.0001173793103448,0.0014187630346191,0.3,12.5706
928,15.36596,-9.186206896551724e-05,0.0013909643706356,0.3,12.3982
929,15.383358,-7.144827586206897e-05,0.0010449320794148,0.3,12.3844
930,15.400148,-5.6137931034482753e-05,0.0010668061615263,0.3,10.6814
931,15.416845,-3.5724137931034486e-05,0.0009144325884003,0.3,9.1646
932,15.433634,-2.5517241379310345e-05,0.0006108622031075,0.3,7.5388
933,15.450263,-1.5310344827586204e-05,0.0004165060210448,0.3,5.7677
935,15.483672,5.103448275862069e-06,0.000577836081959,0.3,4.3417
936,15.50031,5.103448275862069e-06,0.0001526379026727,0.3,2.7703
937,15.517107,1.0206896551724136e-05,0.000152679000654,0.3,2.8203
938,15.533736,1.0206896551724136e-05,-0.0001534502458314,0.3,2.1572
939,15.550365,5.103448275862069e-06,-0.0001534456320352,0.3,1.962
940,15.566995,5.103448275862069e-06,0.0,0.3,1.8121
941,15.583624,5.103448275862069e-06,0.0,0.3,1.5533
942,15.600378,5.103448275862069e-06,0.0,0.3,1.14
943,15.616001,5.103448275862069e-06,-0.0001538805450282,0.3,1.0764
944,15.633543,-0.0,-0.0001482224819454,0.3,1.1445
945,15.650432,-0.0,0.0,0.3,1.1717
946,15.66706,-0.0,0.0,0.3,1.1808
947,15.683689,-0.0,-0.0001043649954163,0.3,0.3361
948,15.71596,-5.103448275862069e-06,-0.0002131944304395,0.3,-0.1044
950,15.731565,-1.5310344827586204e-05,-0.0004466782829847,0.3,-2.198
952,15.766848,-3.5724137931034486e-05,-0.001435246154413,0.3,-4.4778
953,15.78362,-5.103448275862069e-05,-0.00091675966753,0.3,-5.7403
954,15.800249,-6.63448275862069e-05,-0.0009207014749886,0.3,-6.8574
955,15.816878,-8.16551724137931e-05,-0.0010741194242471,0.3,-8.1745
956,15.833508,-0.0001020689655172,-0.0012658146650615,0.3,-9.2508
957,15.849132,-0.0001224827586206,-0.0012252441692244,0.3,-10.3907
958,15.86683,-0.0001428965517241,-0.0013379659903509,0.3,-10.9038
959,15.883461,-0.0001684137931034,-0.0015282988278567,0.3,-11.9303
960,15.900223,-0.0001939310344827,-0.00114532145332,0.3,-12.9157
961,15.932476,-0.0002245517241379,-0.0012527898557881,0.3,-14.0511
963,15.949107,-0.0002806896551724,-0.0031766597461792,0.3,-14.6596
964,15.966779,-0.0003113103448275,-0.0019257177402242,0.3,-16.0265
965,15.983559,-0.0003470344827586,-0.0022909389237747,0.3,-16.8712
966,16.000194,-0.0003878620689655,-0.0023013385082351,0.3,-17.0802
967,16.016823,-0.0004235862068965,-0.0022958170626779,0.3,-17.9748
968,16.033538,-0.0004644137931034,-0.0015961577176382,0.3,-18.547
970,16.066664,-0.0005460689655172,-0.0025859884853619,0.3,-19.5688
971,16.100306,-0.000592,-0.0018646517601849,0.3,-20.4953
972,16.115929,-0.0006379310344827,-0.0029100422328674,0.3,-21.2356
974,16.133627,-0.0007246896551724,-0.0055242088499324,0.3,-22.9023
975,16.150256,-0.0007808275862068,-0.0032224551624602,0.3,-23.0658
976,16.166885,-0.0008318620689655,-0.0032069306021453,0.3,-23.2746
977,16.183675,-0.000888,-0.0033596415832002,0.3,-23.2338
978,16.200304,-0.0009441379310344,-0.0035292495368121,0.3,-23.8786
979,16.216934,-0.0010053793103448,-0.0036826951688471,0.3,-23.9605
980,16.233563,-0.0010666206896551,-0.0032194542879961,0.3,-23.3837
981,16.250223,-0.0011125517241379,-0.0032194542879961,0.3,-24.7189
982,16.266852,-0.0011737931034482,-0.0038188029600883,0.3,-24.7642
983,16.283633,-0.0012401379310344,-0.004252348581912,0.3,-25.1866
984,16.299256,-0.0013115862068965,-0.0044100849239323,0.3,-25.3365
985,16.314878,-0.0013779310344827,-0.0040008450233231,0.3,-25.5544
986,16.333697,-0.0014493793103448,-0.0040310460583976,0.3,-25.568
987,16.350327,-0.0015208275862068,-0.004449923329024,0.3,-26.2493
988,16.366956,-0.0015973793103448,-0.0046036457971514,0.3,-26.4355
989,16.383584,-0.0016739310344827,-0.003198050053805,0.3,-26.4582
991,16.41483,-0.001811724137931,-0.004623229005018,0.3,-27.0123
993,16.44905,-0.0019699310344827,-0.0082992205461786,0.3,-28.0114
994,16.466883,-0.0020566896551724,-0.0038954570548131,0.3,-28.9513
996,16.500144,-0.0022353103448275,-0.0090851796983065,0.3,-28.8833
997,16.516996,-0.0023220689655172,-0.0053348273596307,0.3,-29.3555
998,16.533626,-0.0024139310344827,-0.0053613907415381,0.3,-29.3147
999,16.551264,-0.0025057931034482,-0.0052901137170199,0.3,-29.6599
1000,16.567391,-0.0025925517241379,-0.0039410512012792,0.3,-31.6808
1001,16.599177,-0.0026946206896551,-0.0044272400616795,0.3,-33.2521
1003,16.615806,-0.002883448275862,-0.0100331792200845,0.3,-32.3257
1004,16.633609,-0.0029855172413793,-0.0061069773247519,0.3,-32.1441
1005,16.649233,-0.0030875862068965,-0.0043556858991291,0.3,-32.857
1007,16.683462,-0.0032968275862068,-0.011073738500382,0.3,-33.9924
1008,16.700293,-0.0034091034482758,-0.0065587218943203,0.3,-33.9696
1009,16.716921,-0.0035162758620689,-0.0065640187802722,0.3,-35.2231
1010,16.733725,-0.0036285517241379,-0.0059805419706647,0.3,-34.9688
1011,16.749348,-0.0037102068965517,-0.0061293478767299,0.3,-35.6454
1012,16.76703,-0.0038326896551724,-0.0066935346083884,0.3,-34.4647
1013,16.783658,-0.0039398620689655,-0.0072121615540777,0.3,-35.7681
1014,16.800288,-0.0040725517241379,-0.0076718202637655,0.3,-34.5373
1015,16.816919,-0.0041950344827586,-0.0071911877968974,0.3,-32.9388
1016,16.833643,-0.0043124137931034,-0.0073446321842522,0.3,-35.5091
1017,16.850272,-0.0044399999999999,-0.0074873189471906,0.3,-35.1232
1018,16.867042,-0.0045624827586206,-0.0074873189471914,0.3,-35.1868
1019,16.883671,-0.0046900689655172,-0.0071204282520637,0.3,-35.9951
1020,16.899295,-0.0047921379310344,-0.0073499063052485,0.3,-35.2731
1021,16.914917,-0.004919724137931,-0.0075968553769288,0.3,-35.9543
1022,16.933556,-0.0050524137931034,-0.007894310440437,0.3,-36.2539
1023,16.94918,-0.0051902068965517,-0.008238996887696,0.3,-35.3548
1024,16.967005,-0.005328,-0.0079986708915234,0.3,-36.3313
1025,16.983634,-0.0054657931034482,-0.008437480240852,0.3,-36.2313
1026,17.000272,-0.0056086896551724,-0.0088585054692285,0.3,-35.8771
1027,17.015896,-0.0057515862068965,-0.0086311036315611,0.3,-35.709
1028,17.033384,-0.0058944827586206,-0.0083768532827707,0.3,-36.7218
1029,17.050013,-0.0060373793103448,-0.0057756532526735,0.3,-36.1631
1030,17.08375,-0.0061853793103448,-0.0059784264524146,0.3,-36.8354
1032,17.100378,-0.0064507586206896,-0.0159597853226374,0.3,-36.6627
1033,17.117006,-0.0066038620689655,-0.0092072915943019,0.3,-37.017
1034,17.133635,-0.0067569655172413,-0.0093599021295129,0.3,-37.3348
1035,17.150266,-0.0069151724137931,-0.00931230466131,0.3,-37.0078
1036,17.167065,-0.0070682758620689,-0.009160465987127,0.3,-37.0897
1037,17.183693,-0.0072213793103448,-0.0095139152415493,0.3,-37.7936
1038,17.200323,-0.0073846896551724,-0.0099691701857562,0.3,-37.8753
1039,17.216968,-0.0075531034482758,-0.0085890816688191,0.3,-37.4484
1040,17.233597,-0.0076704827586206,-0.0066676333984235,0.3,-38.2023
1042,17.266959,-0.0080073103448275,-0.0168988353505382,0.3,-39.4057
1043,17.283772,-0.0081808275862068,-0.0103772047951262,0.3,-38.8063
1044,17.300401,-0.0083543448275862,-0.0106018552177464,0.3,-38.6791
1045,17.316024,-0.0085227586206896,-0.0105152405162746,0.3,-39.0833
1046,17.333404,-0.0087013793103448,-0.0103069788097312,0.3,-39.2196
1047,17.350189,-0.0088748965517241,-0.0106789041135433,0.3,-39.7599
1048,17.366857,-0.0090586206896551,-0.0073541133966189,0.3,-39.6327
1049,17.400154,-0.0092423448275862,-0.0072232044411573,0.3,-39.5602
1050,17.417021,-0.0094209655172413,-0.0111521599084732,0.3,-40.3503
1052,17.433651,-0.0097424827586206,-0.0193335683330923,0.3,-40.1006
1053,17.449275,-0.0099262068965517,-0.0111699614468849,0.3,-40.0416
1054,17.467004,-0.0101150344827586,-0.0111399813932206,0.3,-40.3503
1055,17.483634,-0.0103089655172413,-0.0115084224026471,0.3,-40.6546
1056,17.500263,-0.0104977931034482,-0.0079951251345125,0.3,-40.541
1058,17.533313,-0.0108907586206896,-0.0111416526398682,0.3,-40.3322
1059,17.567236,-0.0110897931034482,-0.0080136281659871,0.3,-41.3768
1061,17.583992,-0.0114368275862068,-0.0199692600110276,0.3,-40.1914
1062,17.600621,-0.0116409655172413,-0.0124298436523076,0.3,-40.6773
1063,17.617249,-0.0118502068965517,-0.0124294699123467,0.3,-40.8954
1064,17.633879,-0.0120543448275862,-0.0128167708537148,0.3,-40.9634
1065,17.649502,-0.0122635862068965,-0.0125118590255408,0.3,-41.1087
1066,17.666918,-0.012467724137931,-0.0122920475435646,0.3,-41.9126
1067,17.683547,-0.0126820689655172,-0.0127359874589295,0.3,-42.1305
1068,17.700177,-0.0128913103448275,-0.0115509169422355,0.3,-41.8173
1069,17.7158,-0.0130546206896551,-0.011271606399456,0.3,-42.5665
1070,17.733682,-0.0132689655172413,-0.0097582216520164,0.3,-42.8844
1072,17.767013,-0.0137078620689655,-0.021993879725856,0.3,-42.9027
1073,17.783642,-0.0139324137931034,-0.013503215619106,0.3,-42.1851
1074,17.800272,-0.0141569655172413,-0.0139239613156782,0.3,-42.7845
1075,17.815896,-0.0143815172413793,-0.0092879147813371,0.3,-44.0289
1077,17.850181,-0.0148408275862068,-0.0254628824168457,0.3,-43.1887
1078,17.867013,-0.0150653793103448,-0.0093574481985855,0.3,-43.929
1080,17.899266,-0.0154787586206896,-0.02268965129119,0.3,-42.5075
1081,17.917035,-0.0157033103448275,-0.0135015784255449,0.3,-44.0516
1082,17.933663,-0.0159431724137931,-0.0147316665508831,0.3,-43.8926
1083,17.950292,-0.0161932413793103,-0.0151907179239353,0.3,-43.0798
1084,17.965915,-0.0164331034482758,-0.0144832736730965,0.3,-43.7655
1085,17.983767,-0.0166780689655172,-0.0144828410266128,0.3,-43.7837
1086,17.999391,-0.0169179310344827,-0.0146766236667339,0.3,-43.7382
1087,18.016801,-0.0171628965517241,-0.0144997065920329,0.3,-44.1469
1088,18.033532,-0.0174129655172413,-0.0102102305045417,0.3,-43.7791
1090,18.065785,-0.0178467586206896,-0.0145097894059739,0.3,-44.4875
1092,18.100254,-0.018352,-0.0270088674690788,0.3,-44.4694
1093,18.116882,-0.0186122758620689,-0.0156478474189755,0.3,-45.1778
1094,18.150154,-0.0191328275862068,-0.0146122946380215,0.3,-44.9416
1095,18.165778,-0.0193267586206896,-0.0147007535791695,0.3,-44.8281
1096,18.181398,-0.0195921379310344,-0.0154030593966463,0.3,-45.137
1097,18.200236,-0.0198575172413793,-0.0150354115871368,0.3,-45.5412
1098,18.217038,-0.020128,-0.0163683038515278,0.3,-45.5867
1099,18.232662,-0.0203882758620689,-0.0160330661155638,0.3,-45.7319
1100,18.250142,-0.0206587586206896,-0.015979076652345,0.3,-45.6592
1101,18.266836,-0.0209343448275862,-0.016366030255866,0.3,-46.4314
1102,18.283508,-0.0212048275862068,-0.0165898977683028,0.3,-46.0908
1103,18.300367,-0.0214906206896551,-0.0167635962238668,0.3,-45.9181
1104,18.316996,-0.0217662068965517,-0.016552221201631,0.3,-46.1952
1105,18.333666,-0.0220417931034482,-0.0150129307675387,0.3,-45.9273
1106,18.34929,-0.0222510344827586,-0.0148063193981762,0.3,-46.772
1107,18.3671,-0.0225368275862068,-0.0164488736206249,0.3,-46.6629
1108,18.383729,-0.0228175172413793,-0.0175637230217554,0.3,-46.2905
1109,18.399353,-0.0231033103448275,-0.0182931001375076,0.3,-46.672
1110,18.414975,-0.0233891034482758,-0.016758875219332,0.3,-47.0943
1111,18.433764,-0.0236799999999999,-0.0164269447849404,0.3,-47.1215
1112,18.450392,-0.0239708965517241,-0.0181966499774944,0.3,-47.612
1113,18.466017,-0.0242668965517241,-0.0176192300127328,0.3,-46.9217
1114,18.483702,-0.0245577931034482,-0.0150215152958585,0.3,-46.84
1115,18.500331,-0.0247823448275862,-0.0157438352825511,0.3,-47.7983
1116,18.51709,-0.025083448275862,-0.0184393628644255,0.3,-47.7483
1117,18.532713,-0.025379448275862,-0.0180622980300034,0.3,-47.7256
1118,18.550148,-0.0256805517241379,-0.0182161256103257,0.3,-48.2297
1119,18.565772,-0.0259816551724137,-0.0180865550309015,0.3,-48.3341
1120,18.583726,-0.0262878620689655,-0.0154954042266355,0.3,-47.8074
1121,18.600354,-0.0265175172413793,-0.0184985094176278,0.3,-47.9254
1122,18.617108,-0.0269053793103448,-0.0201612813177623,0.3,-47.8618
1123,18.631236,-0.0271401379310344,-0.0138350554952631,0.3,-48.484
1125,18.668396,-0.0278444137931034,-0.0278465356078147,0.3,-48.4204
1126,18.684839,-0.028155724137931,-0.0195753933305603,0.3,-49.2742
1127,18.700463,-0.0284721379310344,-0.0132180546872527,0.3,-49.9509
1128,18.732715,-0.0287885517241379,-0.0128903374312643,0.3,-49.4014
1130,18.750348,-0.0293601379310344,-0.0340229885057427,0.3,-49.0153
1131,18.766998,-0.0296816551724137,-0.0194758836213371,0.3,-48.8201
1132,18.783627,-0.0300082758620689,-0.0196357274050245,0.3,-48.8156
1133,18.800266,-0.0303348965517241,-0.0197386989951779,0.3,-49.7056
1134,18.81698,-0.0306666206896551,-0.0197452110727066,0.3,-49.3287
1135,18.833608,-0.0309932413793103,-0.0197671469024541,0.3,-50.6275
1136,18.850285,-0.0313249655172413,-0.0133710344827594,0.3,-49.3969
1137,18.883608,-0.0316617931034482,-0.0137632323869934,0.3,-50.2325
1139,18.900239,-0.0322537931034482,-0.0329661602945634,0.3,-49.5649
1140,18.917034,-0.0325855172413793,-0.0206128984335022,0.3,-50.5686
1141,18.933663,-0.0329427586206896,-0.0208692334330759,0.3,-49.6829
1142,18.950292,-0.0332795862068965,-0.0201421788731883,0.3,-49.9782
1143,18.967108,-0.0336164137931034,-0.0172130487553939,0.3,-51.3542
1144,18.984981,-0.0338766896551724,-0.0207139959432054,0.3,-51.2543
1145,19.001108,-0.0343206896551724,-0.0164562709240482,0.3,-50.6547
1147,19.035373,-0.0350249655172413,-0.0399339908181472,0.3,-51.5813
1148,19.050996,-0.0353771034482758,-0.0147177184245487,0.3,-51.722
1149,19.083572,-0.0357343448275862,-0.0144165205532832,0.3,-51.2451
1151,19.100202,-0.0363569655172413,-0.0401794878020207,0.3,-52.3941
1152,19.115825,-0.0367142068965517,-0.0215495451893422,0.3,-52.4124
1153,19.133831,-0.0370816551724137,-0.0210709716601218,0.3,-51.1316
1154,19.15046,-0.037444,-0.0216364846622331,0.3,-51.5813
1155,19.167089,-0.0378012413793103,-0.0216364846622331,0.3,-51.2906
1156,19.183718,-0.0381635862068965,-0.0148246799601587,0.3,-50.6321
1158,19.215973,-0.0387811034482758,-0.0344612350239856,0.3,-50.9045
1159,19.233596,-0.0391332413793103,-0.0205424064306665,0.3,-50.8682
1160,19.250257,-0.0394853793103448,-0.0210955777166064,0.3,-50.0235
1161,19.266981,-0.0398375172413793,-0.0211158175297276,0.3,-49.6693
1162,19.28361,-0.0401896551724137,-0.0145727086066441,0.3,-50.5503
1164,19.314643,-0.0407867586206896,-0.0358948378264782,0.3,-50.2369
1165,19.333803,-0.0412205517241379,-0.0149888294722183,0.3,-49.7375
1167,19.366056,-0.0418125517241379,-0.0197250478245235,0.3,-49.5013
1169,19.400467,-0.0424913103448275,-0.037561379310345,0.3,-48.7973
1170,19.416092,-0.0428230344827586,-0.0212330626596067,0.3,-49.5194
1171,19.431713,-0.0431547586206896,-0.0193295538228609,0.3,-49.4377
1172,19.450415,-0.0434864827586206,-0.0186336313035622,0.3,-48.761
1173,19.467044,-0.0438131034482758,-0.0194881812205931,0.3,-49.7783
1174,19.483673,-0.0441346206896551,-0.0170334894494606,0.3,-49.2015
1175,19.500301,-0.0443795862068965,-0.0177225042445913,0.3,-48.0162
1176,19.515925,-0.0447062068965517,-0.0148852309588047,0.3,-48.2341
1177,19.549329,-0.0451093793103448,-0.0144842335093321,0.3,-48.2252
1179,19.565958,-0.0456656551724137,-0.0315402768083549,0.3,-47.9254
1180,19.583595,-0.0459871724137931,-0.018578531452449,0.3,-48.6157
1181,19.600295,-0.0463035862068965,-0.0194191535322823,0.3,-48.9291
1182,19.61592,-0.0466148965517241,-0.0185697131586973,0.3,-48.593
1183,19.633549,-0.0469211034482758,-0.0179568246061037,0.3,-48.5567
1184,19.650309,-0.0472324137931034,-0.0185574406025193,0.3,-48.811
1185,19.6671,-0.047543724137931,-0.0161873639917829,0.3,-47.8074
1186,19.683728,-0.0477733793103448,-0.0160596418307171,0.3,-47.9526
1187,19.700467,-0.0480795862068965,-0.0139018960189766,0.3,-47.4577
1189,19.733925,-0.0486817931034482,-0.0316088498144206,0.3,-47.4532
1190,19.74955,-0.0489828965517241,-0.0126314891074735,0.3,-47.9435
1192,19.780792,-0.0494932413793103,-0.0303496360094337,0.3,-47.5712
1193,19.800298,-0.0498657931034482,-0.0185015005988091,0.3,-47.871
1194,19.816927,-0.0501617931034482,-0.0175701748862119,0.3,-47.0762
1195,19.833701,-0.0504526896551724,-0.0157642536271869,0.3,-46.722
1196,19.867106,-0.0509528275862068,-0.0160302487248665,0.3,-47.3669
1197,19.882729,-0.0512386206896551,-0.0182931001375076,0.3,-47.285
1198,19.898352,-0.0515244137931034,-0.016331984707324,0.3,-46.8945
1199,19.917102,-0.0517999999999999,-0.0158675855831082,0.3,-46.8355
1200,19.933731,-0.0520857931034482,-0.0174060309545094,0.3,-47.4668
1201,19.949354,-0.0523613793103448,-0.0164533990206609,0.3,-47.0352
1202,19.96723,-0.0526369655172413,-0.0161206671709779,0.3,-47.3169
1203,19.983861,-0.0529176551724137,-0.0165427820935573,0.3,-46.7946
1204,20.000548,-0.0531881379310344,-0.0146891365063038,0.3,-46.7537
1205,20.016172,-0.0533922758620689,-0.0153521549517093,0.3,-46.6857
1206,20.031796,-0.0536678620689655,-0.0158967239859361,0.3,-46.5085
1207,20.050202,-0.0539332413793103,-0.0150612548436329,0.3,-47.0626
1208,20.067036,-0.0541986206896551,-0.0155865136371769,0.3,-46.3359
1209,20.083927,-0.0544588965517241,-0.0156813690645816,0.3,-46.7129
1210,20.100557,-0.0547242758620689,-0.0138101068831764,0.3,-46.4222
1211,20.117186,-0.0549182068965517,-0.0156538077866688,0.3,-46.3814
1212,20.133811,-0.0552448275862068,-0.0157608291081128,0.3,-46.5585
1213,20.150538,-0.0554438620689655,-0.0130522973807218,0.3,-46.5222
1214,20.168219,-0.0556939310344827,-0.0167558790410756,0.3,-46.5039
1215,20.184346,-0.0560103448275862,-0.0155792425540687,0.3,-46.0589
1216,20.200977,-0.0562042758620689,-0.0135531135531136,0.3,-46.354
1217,20.217106,-0.0564543448275862,-0.0152522927338138,0.3,-45.9135
1218,20.233768,-0.0567044137931034,-0.0153332656886681,0.3,-45.5184
1219,20.249391,-0.0569493793103448,-0.0137202642077911,0.3,-45.7228
1220,20.265013,-0.0571331034482758,-0.0142649886295743,0.3,-45.8818
1221,20.283736,-0.0574393103448275,-0.0154457477376594,0.3,-46.1952
1222,20.300367,-0.0576791724137931,-0.0145764585011545,0.3,-46.2405
1223,20.316997,-0.0579241379310344,-0.0127356045368784,0.3,-46.4858
1224,20.333627,-0.0581027586206896,-0.012429096194859,0.3,-45.3096
1225,20.350256,-0.0583375172413793,-0.0141174226164925,0.3,-45.6819
1226,20.366885,-0.0585722758620689,-0.0141169981472486,0.3,-45.0235
1227,20.383515,-0.0588070344827586,-0.0141013107093737,0.3,-45.7228
1228,20.400181,-0.0590417931034482,-0.0139342252423841,0.3,-45.0962
1229,20.416844,-0.059271448275862,-0.0134008727441849,0.3,-45.1143
1230,20.433694,-0.0594908965517241,-0.0134140814897221,0.3,-44.8191
1231,20.450324,-0.0597205517241379,-0.0135024036642275,0.3,-45.5775
1232,20.466955,-0.05994,-0.0116531086697963,0.3,-44.7373
1233,20.483608,-0.0601084137931034,-0.0119579730696998,0.3,-45.1687
1234,20.500244,-0.0603380689655172,-0.0135007800473726,0.3,-44.9508
1235,20.516873,-0.0605575172413793,-0.0129691791272506,0.3,-45.1461
1236,20.533692,-0.0607718620689655,-0.0131217577052184,0.3,-45.3822
1237,20.550321,-0.0609964137931034,-0.0130420944483999,0.3,-44.7964
1238,20.566953,-0.0612056551724137,-0.0129741980660578,0.3,-44.7056
1239,20.582576,-0.0614148965517241,-0.0127126712754068,0.3,-45.2278
1240,20.600273,-0.0616292413793103,-0.0086550378393688,0.3,-44.4921
1242,20.633362,-0.062047724137931,-0.0204500188511257,0.3,-44.3514
1243,20.648986,-0.062195724137931,-0.010454160166088,0.3,-44.9416
1244,20.667046,-0.0623998620689655,-0.0117696059865938,0.3,-44.6374
1245,20.683675,-0.0626039999999999,-0.0121225694206838,0.3,-45.0462
1246,20.700304,-0.0628030344827586,-0.0123420756369094,0.3,-43.8881
1247,20.715928,-0.0630020689655172,-0.0120547888710748,0.3,-44.5921
1248,20.733749,-0.0632062068965517,-0.0115489429475825,0.3,-44.2878
1249,20.750396,-0.0634001379310344,-0.0114687667252839,0.3,-43.8337
1250,20.767123,-0.0635889655172413,-0.0114749556508464,0.3,-44.1016
1251,20.783752,-0.0637828965517241,-0.0115080763887456,0.3,-43.6883
1252,20.800383,-0.063971724137931,-0.0102844252962654,0.3,-43.5112
1253,20.816007,-0.0641146206896551,-0.0100137089966199,0.3,-43.8199
1254,20.83351,-0.064303448275862,-0.0110519204124488,0.3,-43.5384
1255,20.850178,-0.0644922758620689,-0.0108366428682661,0.3,-43.6791
1256,20.866947,-0.0646657931034482,-0.0106961699245595,0.3,-43.2886
1257,20.883577,-0.0648495172413793,-0.0112341051524206,0.3,-43.6474
1258,20.899201,-0.0650281379310344,-0.010696169924559,0.3,-43.3976
1259,20.916976,-0.0652067586206896,-0.0100571881228108,0.3,-43.552
1260,20.934722,-0.0653853793103448,-0.0090395848305992,0.3,-43.7338
1261,20.95085,-0.0655129655172413,-0.0105945317730684,0.3,-43.2205
1262,20.967478,-0.0657324137931034,-0.011662218683189,0.3,-43.5747
